country,market,admin_1,longitude,latitude,cpcv2,product,source_document,period_date,price_type,product_source,unit,unit_type,currency,value
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-01-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-02-28,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-03-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-04-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-05-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-06-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-07-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-08-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-09-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-10-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-11-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2009-12-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-01-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-02-28,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-03-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-04-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-05-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-06-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-07-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-08-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-09-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-10-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-11-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2010-12-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-01-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-02-28,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-03-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-04-30,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-05-31,Retail,Local,L,Volume,USD,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-05-31,Retail,Local,L,Volume,ZWL,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-06-30,Retail,Local,L,Volume,USD,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-06-30,Retail,Local,L,Volume,ZWL,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-07-31,Retail,Local,L,Volume,USD,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-07-31,Retail,Local,L,Volume,ZWL,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-08-31,Retail,Local,L,Volume,USD,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-08-31,Retail,Local,L,Volume,ZWL,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-09-30,Retail,Local,L,Volume,USD,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-09-30,Retail,Local,L,Volume,ZWL,1.3800000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-10-31,Retail,Local,L,Volume,USD,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-10-31,Retail,Local,L,Volume,ZWL,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-11-30,Retail,Local,L,Volume,USD,1.3500000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-11-30,Retail,Local,L,Volume,ZWL,1.3500000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2011-12-31,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2011-12-31,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-01-31,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-01-31,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-02-29,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-02-29,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-03-31,Retail,Local,L,Volume,USD,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-03-31,Retail,Local,L,Volume,ZWL,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-04-30,Retail,Local,L,Volume,USD,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-04-30,Retail,Local,L,Volume,ZWL,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-05-31,Retail,Local,L,Volume,USD,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-05-31,Retail,Local,L,Volume,ZWL,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-06-30,Retail,Local,L,Volume,USD,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-06-30,Retail,Local,L,Volume,ZWL,1.3600000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-07-31,Retail,Local,L,Volume,USD,1.3100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-07-31,Retail,Local,L,Volume,ZWL,1.3100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-08-31,Retail,Local,L,Volume,USD,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-08-31,Retail,Local,L,Volume,ZWL,
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-09-30,Retail,Local,L,Volume,USD,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-09-30,Retail,Local,L,Volume,ZWL,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-10-31,Retail,Local,L,Volume,USD,1.4325000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-10-31,Retail,Local,L,Volume,ZWL,1.4325000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-11-30,Retail,Local,L,Volume,USD,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-11-30,Retail,Local,L,Volume,ZWL,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2012-12-31,Retail,Local,L,Volume,USD,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2012-12-31,Retail,Local,L,Volume,ZWL,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-01-31,Retail,Local,L,Volume,USD,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-01-31,Retail,Local,L,Volume,ZWL,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-02-28,Retail,Local,L,Volume,USD,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-02-28,Retail,Local,L,Volume,ZWL,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-03-31,Retail,Local,L,Volume,USD,1.4200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-03-31,Retail,Local,L,Volume,ZWL,1.4200000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-04-30,Retail,Local,L,Volume,USD,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-04-30,Retail,Local,L,Volume,ZWL,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-05-31,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-05-31,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-06-30,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-06-30,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-07-31,Retail,Local,L,Volume,USD,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-07-31,Retail,Local,L,Volume,ZWL,1.3700000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-08-31,Retail,Local,L,Volume,USD,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-08-31,Retail,Local,L,Volume,ZWL,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-09-30,Retail,Local,L,Volume,USD,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-09-30,Retail,Local,L,Volume,ZWL,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-10-31,Retail,Local,L,Volume,USD,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-10-31,Retail,Local,L,Volume,ZWL,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-11-30,Retail,Local,L,Volume,USD,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-11-30,Retail,Local,L,Volume,ZWL,1.4000000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2013-12-31,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2013-12-31,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-01-31,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-01-31,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-02-28,Retail,Local,L,Volume,USD,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-02-28,Retail,Local,L,Volume,ZWL,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-03-31,Retail,Local,L,Volume,USD,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-03-31,Retail,Local,L,Volume,ZWL,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-04-30,Retail,Local,L,Volume,USD,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-04-30,Retail,Local,L,Volume,ZWL,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-05-31,Retail,Local,L,Volume,USD,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-05-31,Retail,Local,L,Volume,ZWL,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-06-30,Retail,Local,L,Volume,USD,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-06-30,Retail,Local,L,Volume,ZWL,1.4100000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-07-31,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-07-31,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-08-31,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-08-31,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-09-30,Retail,Local,L,Volume,USD,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-09-30,Retail,Local,L,Volume,ZWL,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-10-31,Retail,Local,L,Volume,USD,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-10-31,Retail,Local,L,Volume,ZWL,1.4300000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-11-30,Retail,Local,L,Volume,USD,1.4400000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-11-30,Retail,Local,L,Volume,ZWL,1.4400000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2014-12-31,Retail,Local,L,Volume,USD,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2014-12-31,Retail,Local,L,Volume,ZWL,1.3900000000000000
Zimbabwe,"Bulawayo, Renkini",Bulawayo,28.5734,-20.1471,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-01-31,Retail,Local,L,Volume,USD,1.3200000000000000
